3326.58716 17.718 0.010
3339.59462 17.889 0.011
3356.58899 17.943 0.012
3362.62724 17.409 0.010
3366.58173 17.930 0.015
3370.60035 17.981 0.010
3374.60728 17.827 0.011
3379.54350 17.993 0.013
3652.74807 17.819 0.010
3656.66989 18.044 0.014
3663.66081 18.040 0.019
3665.68903 17.941 0.013
3672.72025 17.874 0.010
3683.67093 18.062 0.013
3688.64943 17.289 0.009
3695.66331 17.350 0.008
3704.63671 18.064 0.011
3712.61581 18.019 0.013
3718.57981 18.076 0.018
3728.58400 17.673 0.010
3980.83516 17.333 0.007
4020.77070 17.618 0.010
4027.67977 17.448 0.008
4031.65633 18.004 0.010
4038.59417 17.932 0.013
4042.58316 18.019 0.016
4047.55443 17.464 0.008
4052.58176 17.928 0.010
4059.55378 17.900 0.010
4068.54514 17.401 0.009
4074.60283 17.725 0.014
4082.56795 17.373 0.008
4105.59880 17.999 0.020
4367.65453 17.558 0.014
4369.66077 18.058 0.025
4373.69051 17.568 0.011
4382.72774 18.022 0.014
4393.70571 17.802 0.013
4397.64290 18.112 0.018
4406.64775 17.876 0.013
4407.67480 17.713 0.011
4415.65199 17.403 0.009
4418.63712 18.075 0.012
4426.57664 17.940 0.017
4428.63887 17.603 0.016
4435.65872 17.585 0.010
4443.55305 17.924 0.012
4454.54865 17.841 0.014
4708.76535 18.037 0.012
4724.72689 17.963 0.019
4741.67699 17.412 0.008
4743.75130 18.076 0.012
4755.71931 17.373 0.012
4759.71781 17.947 0.011
4767.61930 17.682 0.010
4774.58031 17.577 0.010
4780.54262 17.752 0.014
4795.59231 17.517 0.009
4836.64013 17.727 0.012
4837.62181 17.440 0.010
4838.61074 17.878 0.014
4839.58978 18.076 0.021
4843.53317 17.565 0.014
4843.63274 17.755 0.015
4844.53113 17.404 0.012
4844.61317 17.428 0.012
4847.61783 18.040 0.012
4935.91668 17.679 0.013
4937.91713 18.006 0.014
4940.91857 17.992 0.014
4954.91370 18.016 0.012
