 645.92841 17.907 0.013
 649.90183 17.558 0.017
 657.91541 18.087 0.014
 671.91625 18.061 0.012
 686.90092 17.202 0.008
 687.85187 18.095 0.011
 698.81596 17.886 0.013
 700.78686 18.110 0.012
 708.78497 17.865 0.024
 727.67646 18.055 0.012
 746.65641 18.059 0.013
 749.77519 17.192 0.010
 752.63608 17.182 0.008
 765.67671 17.421 0.014
 766.75085 18.100 0.027
 771.66961 17.770 0.014
 772.71665 17.187 0.010
 777.64521 18.017 0.015
 779.67182 18.119 0.015
 781.68748 17.800 0.011
 783.69118 18.119 0.013
 787.73002 17.990 0.016
 788.76719 17.683 0.015
 790.63654 18.047 0.016
 795.68958 17.409 0.014
 798.53948 17.363 0.012
 800.65570 18.051 0.015
 806.65219 18.115 0.014
 818.67083 17.546 0.014
 821.64381 17.759 0.018
1113.76103 17.970 0.014
1408.89409 18.073 0.012
1475.72674 18.049 0.017
1493.64593 17.255 0.008
1501.59741 18.054 0.018
1543.62665 17.163 0.010
3326.56084 18.017 0.014
3337.65858 17.712 0.018
3355.58295 18.038 0.013
3362.60162 18.101 0.018
3366.55641 18.006 0.020
3370.57503 17.745 0.010
3374.57893 17.313 0.011
3383.53463 17.791 0.016
3653.74756 17.703 0.011
3657.67152 17.187 0.010
3663.60574 17.527 0.013
3675.68272 18.065 0.014
3686.68080 17.720 0.014
3694.62725 18.058 0.012
3714.59306 18.067 0.016
3726.54772 17.514 0.009
3980.81062 18.073 0.012
4021.70488 18.010 0.013
4029.66885 17.272 0.009
4037.68469 18.097 0.014
4041.63968 17.917 0.017
4047.51110 18.055 0.014
4051.55810 17.876 0.011
4058.59763 17.784 0.010
4064.53380 17.943 0.011
4073.61890 18.108 0.024
4078.61382 17.755 0.012
4111.59021 17.842 0.010
4354.75958 17.851 0.012
4372.71551 18.076 0.018
4393.66309 18.058 0.016
4397.61824 17.794 0.017
4403.67315 18.051 0.017
4415.62727 18.112 0.013
4418.65580 17.142 0.008
4421.63282 17.385 0.011
4427.57590 17.698 0.017
4432.65660 18.056 0.018
4442.65402 18.062 0.015
4457.55696 17.652 0.020
4466.57526 18.015 0.014
4708.74057 18.054 0.013
4724.74362 17.129 0.012
4756.71855 17.885 0.019
4760.66481 17.462 0.010
4766.62029 17.777 0.013
4773.69383 17.671 0.011
4779.65103 17.901 0.015
4791.59120 18.103 0.014
4953.91631 17.680 0.011
4954.89402 18.069 0.013
