2997.68212 15.609 0.005
3331.84019 15.975 0.006
3337.74034 15.990 0.006
3355.80860 16.050 0.005
3359.81216 15.628 0.005
3362.84246 15.617 0.005
3365.82945 15.653 0.005
3373.75644 16.002 0.006
3381.75791 15.999 0.005
3389.77173 15.790 0.005
3397.77534 15.690 0.005
3405.64447 16.009 0.005
3713.78334 15.855 0.005
3718.73327 15.563 0.005
3722.69067 15.869 0.005
3733.70490 15.638 0.004
3742.66790 15.698 0.005
3751.64923 15.735 0.005
3759.68045 15.761 0.005
3775.75480 15.923 0.005
3783.66848 15.602 0.005
4065.74195 15.749 0.004
4074.69860 15.618 0.005
4095.69246 15.648 0.004
4103.72320 15.954 0.006
4126.73756 16.071 0.005
4377.88195 15.550 0.005
4397.83084 16.016 0.006
4423.80188 16.034 0.005
4434.83487 15.882 0.005
4452.78588 15.952 0.006
4466.76809 15.749 0.005
4468.80573 15.800 0.005
4480.78109 15.566 0.004
4485.83366 16.049 0.005
4511.71105 15.935 0.005
