 631.88688 14.347 0.005
 632.88165 14.412 0.005
 635.85757 13.927 0.005
 643.82687 14.206 0.005
 645.85304 13.973 0.005
 647.81088 13.987 0.005
 649.81575 14.245 0.005
 656.86824 13.964 0.005
 657.87212 14.128 0.005
 658.88084 14.213 0.005
 663.78730 13.906 0.005
 665.84787 13.962 0.005
 666.84996 14.024 0.005
 667.86895 14.184 0.005
 668.83978 14.258 0.005
 670.80542 14.419 0.005
 671.82782 14.308 0.005
 672.83283 13.957 0.005
 673.74590 13.934 0.005
 684.76081 13.960 0.005
 685.76134 14.022 0.005
 686.71741 14.183 0.005
 687.87869 14.265 0.005
 688.84657 14.365 0.005
 689.71310 14.410 0.005
 697.67896 14.304 0.005
 698.69419 14.410 0.005
 699.70503 14.393 0.005
 700.69012 14.137 0.005
 701.66178 13.906 0.005
 704.65634 14.022 0.005
 706.65474 14.250 0.005
 706.74918 14.258 0.005
 707.68528 14.351 0.005
 708.68273 14.443 0.005
 712.68307 13.985 0.005
 713.69728 13.968 0.005
 714.71383 14.141 0.005
 715.75469 14.210 0.005
 716.73722 14.295 0.005
 720.64424 13.903 0.005
 726.70438 14.362 0.005
 728.69748 14.251 0.005
 729.64183 13.933 0.005
 730.59324 13.953 0.005
 733.65284 14.155 0.005
 739.67503 13.911 0.005
 741.63858 13.954 0.005
 742.63240 14.053 0.005
 744.60091 14.264 0.005
 745.64080 14.370 0.005
 747.54340 14.269 0.005
 748.54004 13.936 0.005
 749.54646 13.952 0.005
 750.52068 13.995 0.005
 751.55081 13.971 0.005
 752.75459 14.175 0.005
 755.54954 14.408 0.005
 759.55218 13.999 0.005
 760.55650 13.952 0.005
 761.55178 14.049 0.005
 761.75528 14.098 0.005
 762.54975 14.196 0.005
 762.68001 14.201 0.005
 763.55426 14.279 0.005
 763.56872 14.266 0.005
 763.71297 14.273 0.005
 764.64677 14.380 0.005
 765.53213 14.430 0.005
 766.56904 14.232 0.005
 766.62941 14.207 0.005
 767.54343 13.945 0.005
 767.69710 13.922 0.005
 769.52836 13.968 0.005
 770.62462 13.982 0.005
 771.60085 14.170 0.005
 772.52890 14.215 0.005
 772.77676 14.236 0.005
 773.55148 14.320 0.005
 774.62134 14.415 0.005
 775.57417 14.347 0.005
 776.65514 13.986 0.005
 777.57212 13.929 0.005
 778.54525 13.980 0.005
 778.63675 13.987 0.005
 778.70295 13.993 0.005
 779.60464 13.950 0.005
 780.59298 14.097 0.005
 780.69851 14.122 0.005
 781.58099 14.197 0.005
 781.75436 14.210 0.005
 782.57865 14.279 0.005
 782.67887 14.318 0.005
 783.55833 14.370 0.005
 784.59800 14.410 0.005
 785.56882 14.189 0.005
 786.57358 13.906 0.005
 787.65395 13.987 0.005
 788.58559 13.968 0.005
 790.53557 14.170 0.005
 792.56830 14.335 0.005
 795.54737 14.004 0.005
 796.59696 13.935 0.005
 797.66742 13.983 0.005
 798.58485 13.954 0.005
 800.58278 14.201 0.005
 802.56327 14.380 0.005
 805.56930 13.911 0.005
 806.58009 13.989 0.005
 808.64414 14.040 0.005
 817.60757 13.958 0.005
 819.64866 14.204 0.005
 820.64764 14.309 0.005
 822.56760 14.385 0.005
 823.64491 14.119 0.005
 824.59300 13.902 0.005
 824.65582 13.912 0.005
 825.66623 14.001 0.005
 828.62625 14.168 0.005
 829.59286 14.259 0.005
 830.57335 14.360 0.005
 832.59975 14.276 0.005
 833.61991 13.926 0.005
 834.63412 13.965 0.005
 836.56744 13.972 0.005
 838.54056 14.222 0.005
 840.55604 14.422 0.005
 845.56171 13.964 0.005
 850.52914 14.424 0.005
 855.53585 13.969 0.005
 856.52370 14.159 0.005
 859.52339 14.427 0.005
 860.55568 14.366 0.005
 866.54297 14.195 0.005
 876.51158 14.236 0.005
 962.89226 14.361 0.005
 976.90318 14.018 0.005
 986.85858 13.983 0.005
 987.87085 13.979 0.005
 991.88475 14.405 0.005
 996.84884 13.960 0.005
 998.85821 14.199 0.005
1003.78930 13.920 0.005
1005.81474 13.988 0.005
1008.84005 14.235 0.005
1020.81080 14.417 0.005
1025.79044 13.989 0.005
1035.76532 14.093 0.005
1037.79255 14.284 0.005
1041.86192 13.887 0.005
1045.76313 14.178 0.005
1049.78354 14.326 0.005
1052.79387 14.000 0.005
1055.66363 14.204 0.005
1059.79431 14.162 0.005
1064.73745 14.185 0.005
1068.72929 14.313 0.005
1068.79367 14.306 0.005
1071.75729 13.982 0.005
1072.71194 13.957 0.005
1075.77437 14.301 0.005
1078.69617 14.148 0.005
1080.64221 13.990 0.005
1083.73452 14.192 0.005
1086.58504 14.419 0.005
1090.66817 13.987 0.005
1092.66820 14.137 0.005
1094.66435 14.291 0.005
1102.63295 14.193 0.005
1107.60131 13.957 0.005
1112.70749 14.227 0.005
1117.58287 13.909 0.005
1122.59446 14.261 0.005
1128.54307 13.975 0.005
1132.57339 14.302 0.005
1138.59489 13.952 0.005
1151.56478 14.318 0.005
1154.58427 14.040 0.005
1157.62474 13.943 0.005
1160.62155 14.275 0.005
1163.70350 14.155 0.005
1166.67054 13.962 0.005
1170.59947 14.335 0.005
1175.66058 13.978 0.005
1179.65828 14.277 0.005
1183.66716 13.903 0.005
1186.66101 14.024 0.005
1189.54955 14.331 0.005
1192.59418 13.968 0.005
1202.54076 13.911 0.005
1206.54435 14.179 0.005
1216.53980 14.224 0.005
1227.53377 14.368 0.005
1233.52135 13.974 0.005
1329.78236 14.211 0.005
1330.89299 14.305 0.005
1335.83822 13.984 0.005
1340.91407 14.359 0.005
1347.89536 14.146 0.005
1354.92424 13.991 0.005
1365.88515 13.977 0.005
1367.86271 14.218 0.005
1369.85037 14.407 0.005
1374.84927 13.958 0.005
1395.81483 14.198 0.005
1397.83821 14.387 0.005
1401.85189 13.977 0.005
1407.85919 14.422 0.005
1412.75714 13.962 0.005
1418.79723 14.198 0.005
1430.69116 13.991 0.005
1432.75608 14.116 0.005
1434.71696 14.288 0.005
1438.70892 13.906 0.005
1441.81599 14.018 0.005
1446.70208 14.332 0.005
1447.67243 14.008 0.005
1451.63557 14.110 0.005
1454.61275 14.384 0.005
1458.66530 13.989 0.005
1459.65832 13.960 0.005
1461.63315 14.181 0.005
1462.69153 14.251 0.005
1470.58036 14.113 0.005
1475.60442 14.158 0.005
1478.55306 13.965 0.005
1479.56919 13.998 0.005
1484.56843 14.312 0.005
1487.59549 13.990 0.005
1490.63118 14.230 0.005
1492.53395 14.400 0.005
1495.58327 13.900 0.005
1498.54910 14.043 0.005
1502.57224 14.419 0.005
1505.63942 13.945 0.005
1509.55035 14.208 0.005
1512.65252 14.366 0.005
1516.55221 13.961 0.005
1518.62206 14.192 0.005
1520.64998 14.376 0.005
1523.56729 13.934 0.005
1526.55022 13.978 0.005
1531.65753 14.340 0.005
1540.57586 14.420 0.005
1546.57366 14.167 0.005
1551.53671 14.035 0.005
1556.57745 14.182 0.005
1567.57382 14.346 0.005
1571.56826 13.941 0.005
1576.55716 14.296 0.005
1582.56787 13.951 0.005
1585.54094 14.225 0.005
1589.54355 13.965 0.005
1599.52355 13.904 0.005
1602.51335 14.023 0.005
1603.52824 14.163 0.005
1607.50744 14.300 0.005
1702.87808 13.976 0.005
1703.91994 13.932 0.005
1705.92573 13.951 0.005
1716.88595 14.163 0.005
1728.87746 14.401 0.005
1731.86401 13.911 0.005
1738.90876 14.416 0.005
1740.85268 13.934 0.005
1742.85420 13.983 0.005
1743.85044 13.963 0.005
1744.86951 14.155 0.005
1749.81993 14.114 0.005
1750.84638 13.904 0.005
1751.80368 13.982 0.005
1752.81943 13.958 0.005
1753.82051 14.027 0.005
1754.79270 14.183 0.005
1755.81251 14.259 0.005
1756.84171 14.365 0.005
1757.79112 14.429 0.005
1758.79568 14.279 0.005
1759.78559 13.924 0.005
1761.82496 13.969 0.005
1762.80733 13.959 0.005
1763.81300 14.140 0.005
1764.80276 14.203 0.005
1765.79890 14.310 0.005
1766.75222 14.421 0.005
1768.76320 14.086 0.005
1769.67207 13.901 0.005
1770.68220 13.980 0.005
1771.76535 13.940 0.005
1772.78528 14.054 0.005
1773.75250 14.176 0.005
1775.83632 14.358 0.005
1776.77541 14.387 0.005
1784.82067 14.328 0.005
1788.72398 13.916 0.005
1803.77810 14.330 0.005
1808.78700 13.989 0.005
1811.77021 14.205 0.005
1814.81700 14.391 0.005
1817.78292 13.973 0.005
1821.58478 14.229 0.005
1823.74227 14.431 0.005
1828.82874 13.954 0.005
1829.75352 14.123 0.005
1847.77719 13.965 0.005
1854.75955 13.920 0.005
1859.72350 14.254 0.005
1863.70723 13.936 0.005
1871.76803 14.375 0.005
2090.89538 13.887 0.005
2105.90002 14.292 0.005
2106.86466 14.398 0.005
2116.84855 14.422 0.005
2123.79539 14.204 0.005
2128.80332 13.898 0.005
2129.83531 13.977 0.005
2130.80178 13.944 0.005
2131.89030 14.040 0.005
2132.78321 14.180 0.005
2135.81974 14.409 0.005
2136.83599 14.273 0.005
2137.79293 13.911 0.005
2140.78789 13.951 0.005
2142.80021 14.211 0.005
2143.79520 14.303 0.005
2144.89127 14.410 0.005
2155.85623 14.202 0.005
2156.80287 13.904 0.005
2162.73877 14.312 0.005
2166.73323 13.910 0.005
2167.81657 13.982 0.005
2171.71804 14.246 0.005
2172.72371 14.373 0.005
2173.70423 14.420 0.005
2177.59525 13.955 0.005
2184.67828 14.053 0.005
2185.64234 13.901 0.005
2187.73680 13.938 0.005
2188.65766 14.049 0.005
2190.66871 14.253 0.005
2191.72194 14.376 0.005
2192.64155 14.411 0.005
2193.66277 14.225 0.005
2194.63105 13.909 0.005
2195.69686 13.948 0.005
2201.64445 14.408 0.005
